image,caption
1346529555_e916816cfe.jpg,A dog in midair cathing the red ball .
1346529555_e916816cfe.jpg,A dog retrieves a golf ball .
1346529555_e916816cfe.jpg,a little brown dog stands on his hind legs with a red toy in its mouth .
1346529555_e916816cfe.jpg,A terrier who jumped up has a red ball in his mouth .
1346529555_e916816cfe.jpg,A Yorkie jumped into the air to catch a red ball in its mouth .
134724228_30408cd77f.jpg,Two girls are walking down a dirt road in a park .
134724228_30408cd77f.jpg,Two women walking down a dirt road with a man far behind .
134724228_30408cd77f.jpg,Two women walking on an outdoor trail .
134724228_30408cd77f.jpg,Two young women are walking along a rural path bordered by trees .
134724228_30408cd77f.jpg,Two young women walk along a dirt road .
1347519824_e402241e4f.jpg,A few girls with green foam statue of liberty hats on a train
1347519824_e402241e4f.jpg,Some young adults are wearing green foam statute of liberty crowns .
1347519824_e402241e4f.jpg,Some young people take photos of each other while in New York .
1347519824_e402241e4f.jpg,Three woman with statue of liberty hats and taking a picture .
1347519824_e402241e4f.jpg,Two woman wearing statue of liberty hats get their picture taken in a subway .
1348113612_5bfc5f429e.jpg,A black and white dog jumping into a pool after tennis balls .
1348113612_5bfc5f429e.jpg,a black and white dog jumping into a pool with a lot of tennis balls in it .
1348113612_5bfc5f429e.jpg,A black dog jumps into a pool that has many yellow balls in it .
1348113612_5bfc5f429e.jpg,A dog jumps into a swimming pool to retrieve some floating tennis balls .
1348113612_5bfc5f429e.jpg,A dog swims in a pool .
1348304997_afe60a61df.jpg,A barefoot red-headed girl jumping over a rail .
1348304997_afe60a61df.jpg,a girl jumps on the trampoline .
1348304997_afe60a61df.jpg,A young girl jumping over a railing or a ladder on its side .
1348304997_afe60a61df.jpg,The small red haired girl jumps on the trampoline under the tree by the shed .
1348304997_afe60a61df.jpg,The young child with red hair bounced on the trampoline .
1348891916_ebd4413033.jpg,A brown dog on a leash runs through the white water .
1348891916_ebd4413033.jpg,A soaked dog is playing in the water .
1348891916_ebd4413033.jpg,A tan dog on a leash running in shallow ocean water .
1348891916_ebd4413033.jpg,A wet dog on a leash is running through some water .
1348891916_ebd4413033.jpg,Brown dog running through shallow water .
134894450_dadea45d65.jpg,A boy wearing no shirt and some blue jeans is jumping in the air in the woods .
134894450_dadea45d65.jpg,A guy leaps into the air in a wooded area .
134894450_dadea45d65.jpg,A shirtless man jumps in a sunny forest .
134894450_dadea45d65.jpg,a shirtless man jumps over a log .
134894450_dadea45d65.jpg,The boy is jumping in the woods .
1348947380_14f0fc1237.jpg,A man and a dog stand on a hill overlooking water .
1348947380_14f0fc1237.jpg,a man walks his dog near the ocean .
1348947380_14f0fc1237.jpg,an elderly man is walking a brown dog using a red leash .
1348947380_14f0fc1237.jpg,An elderly man takes his dog for a walk near the water .
1348947380_14f0fc1237.jpg,An old man holding a camera while walking a small brown dog .
1348957576_c4a78eb974.jpg,A blonde woman in a white tank top and sunglasses is talking to a man sitting next to boats on a rock surface .
1348957576_c4a78eb974.jpg,A man and a woman are sitting on the ground and surrounded by boats .
1348957576_c4a78eb974.jpg,A man and a woman sitting near small boats .
1348957576_c4a78eb974.jpg,The man and woman are sitting by the boats .
1348957576_c4a78eb974.jpg,Two people sitting beside a few small boats .
1350811702_2ce7cfd0c5.jpg,A young boy casting his fishing line off a pier
1350811702_2ce7cfd0c5.jpg,Children fishing off a bridge
1350811702_2ce7cfd0c5.jpg,People fishing over white fence
1350811702_2ce7cfd0c5.jpg,Young boy standing next to water casting his fishing rod with others next to him .
1350811702_2ce7cfd0c5.jpg,"Young boy wearing waders standing on a dock fishing , other people are in the background ."
1350948838_fdebe4ff65.jpg,A black and white dog jumping into a pool .
1350948838_fdebe4ff65.jpg,A black and white dog jumping into a swimming pool .
1350948838_fdebe4ff65.jpg,A black dog jumping into a large pool .
1350948838_fdebe4ff65.jpg,A wet black dog jumps into a pool to fetch a ball .
1350948838_fdebe4ff65.jpg,Black and white dog leaps away from camera into pool .
1351315701_6580b51c41.jpg,A black and a white dog are running on the grass .
1351315701_6580b51c41.jpg,A black dog and a white dog race in a grassy field while spectators look on .
1351315701_6580b51c41.jpg,A white dog and a black dog running side by side on the grass while onlookers watch .
1351315701_6580b51c41.jpg,"Two dogs , a pitbull and a black Labrador , run side by side ."
1351315701_6580b51c41.jpg,"Two dogs racing in a field , with people looking on ."
1351764581_4d4fb1b40f.jpg,A firefighter extinguishes a fire under the hood of a car .
1351764581_4d4fb1b40f.jpg,a fireman spraying water into the hood of small white car on a jack
1351764581_4d4fb1b40f.jpg,"A fireman sprays inside the open hood of small white car , on a jack ."
1351764581_4d4fb1b40f.jpg,A fireman using a firehose on a car engine that is up on a carjack .
1351764581_4d4fb1b40f.jpg,Firefighter uses water to extinguish a car that was on fire .
135235570_5698072cd4.jpg,A man in a field backed by american flags .
135235570_5698072cd4.jpg,A man is being thrown a Frisbee in front of a monument and flags .
135235570_5698072cd4.jpg,A man is clapping at the base of the Washington Memorial .
135235570_5698072cd4.jpg,A man stands in front of the Gateway Arch .
135235570_5698072cd4.jpg,A man tries to catch a football on grass surrounded by American flags .
1352398363_9cc8ffcce9.jpg,A boy is covered with marker .
1352398363_9cc8ffcce9.jpg,A dirty child plays in the house
1352398363_9cc8ffcce9.jpg,A small boy wearing a diaper stands near the door and is covered in marker .
1352398363_9cc8ffcce9.jpg,A young boy covered in ink stands in front of a white door .
1352398363_9cc8ffcce9.jpg,A young boy in a pullup is covered in marker ink .
1352410176_af6b139734.jpg,A blonde girl is stepping on vertical logs in the sand .
1352410176_af6b139734.jpg,A little girl is walking along a line of logs on a sandy beach .
1352410176_af6b139734.jpg,A young girl balances on wooden pylons at the beach .
1352410176_af6b139734.jpg,A young girl is walking on stumps on the beach next to the ocean .
1352410176_af6b139734.jpg,Girl walking along the tops of wooden posts set into sand on a beach .
1354318519_2f9baed754.jpg,A baby is laughing .
1354318519_2f9baed754.jpg,A baby laughs at his reflection in a mirror .
1354318519_2f9baed754.jpg,A blonde haired toddler in a burgundy hoodie smiling .
1354318519_2f9baed754.jpg,a boy in a red hooded top is smiling whilst looking away from his reflection .
1354318519_2f9baed754.jpg,A child in front of his own reflection turning towards the camera and smiling .
1355450069_c0675b0706.jpg,A man is climbing up a wall
1355450069_c0675b0706.jpg,A man wearing no shirt climbs the side of a large rock .
1355450069_c0675b0706.jpg,a shirtless man climbing up the rock wall with rope safety lines
1355450069_c0675b0706.jpg,Man without a shirt is climbing a rock .
1355450069_c0675b0706.jpg,There is a rock climber holding on and climbing to the top of a very large rock .
1355703632_5683a4b6fb.jpg,A female softball player making a pitch .
1355703632_5683a4b6fb.jpg,A girl is winding up to throw a softball .
1355703632_5683a4b6fb.jpg,A teenage girl is catching a softball during a game .
1355703632_5683a4b6fb.jpg,Kids playing softball .
1355703632_5683a4b6fb.jpg,Young girl playing softball with white house in background
1355833561_9c43073eda.jpg,A child is being thrown in the air playfully .
1355833561_9c43073eda.jpg,A man in an orange jacket playfully tosses a small girl into the air on an empty stretch of beach on an overcast day .
1355833561_9c43073eda.jpg,A man in an orange vest tossing a child into the air on the beach
1355833561_9c43073eda.jpg,A man throws a small child up in the air .
1355833561_9c43073eda.jpg,"At a beach , a man in an orange vest tosses a young child into the air ."
1355935187_2c99648138.jpg,A fluffy white dog is coming out of a blue striped obstacle shute .
1355935187_2c99648138.jpg,A small white dog running out of a tent .
1355935187_2c99648138.jpg,A white dog is emerging from a blue canvas tunnel on an obstacle course .
1355935187_2c99648138.jpg,The white poodle dog is coming out of a blue tent .
1355935187_2c99648138.jpg,White dog leaving blue-striped tent .
1355945307_f9e01a9a05.jpg,A man drives an old-fashioned red race car .
1355945307_f9e01a9a05.jpg,A red race car marked with the number seven is driven by a man in a blue and beige shirt .
1355945307_f9e01a9a05.jpg,Man driving race car number 7 .
1355945307_f9e01a9a05.jpg,The man is driving a small red race car around a track .
1355945307_f9e01a9a05.jpg,The red car has the number seven on the side in a white circle .
1356543628_c13ebe38fb.jpg,A girl carries a lot through the grass .
1356543628_c13ebe38fb.jpg,A girl in a forest carrying camping gear
1356543628_c13ebe38fb.jpg,A girl in an orange shirt and pink sandals carries equipment .
1356543628_c13ebe38fb.jpg,"Little girl in rural area , carrying bags and stuffed animal ."
1356543628_c13ebe38fb.jpg,Young girl carrying camping gear and a stuffed brown dog .
1356796100_b265479721.jpg,A girl in a flowered dress peaking through some leaves .
1356796100_b265479721.jpg,A girl peeks through the leaves on a tree .
1356796100_b265479721.jpg,a girl peeks through the green leaves .
1356796100_b265479721.jpg,A young girl peers through the green foliage .
1356796100_b265479721.jpg,A young girl 's face looking through leaves .
1357689954_72588dfdc4.jpg,A boy is attempting to rock-climb a prefabricated wall .
1357689954_72588dfdc4.jpg,A boy is climbing up an artificial climbing wall whilst attached to a rope .
1357689954_72588dfdc4.jpg,A frightened little boy on a climbing wall .
1357689954_72588dfdc4.jpg,Boy climbing a rock wall .
1357689954_72588dfdc4.jpg,Young boy in climbing harness scaling a climbing wall .
1357724865_4faf4e1418.jpg,A half-dressed man walks into a river at the bottom of a small waterfall .
1357724865_4faf4e1418.jpg,A man is standing in water near a waterfall .
1357724865_4faf4e1418.jpg,A man standing in the water at the base of a waterfall .
1357724865_4faf4e1418.jpg,A man wades in the water and watches a waterfall .
1357724865_4faf4e1418.jpg,The man stands in a body of water near a waterfall .
1357753846_6185e26040.jpg,"A big , black dog runs through the water , near the shore ."
1357753846_6185e26040.jpg,A black dog crossing a stream
1357753846_6185e26040.jpg,A black dog is walking through a stream of water .
1357753846_6185e26040.jpg,a black dog runs through the water .
1357753846_6185e26040.jpg,A black dog walks through some water .
1358089136_976e3d2e30.jpg,A boy sand surfing down a hill
1358089136_976e3d2e30.jpg,A man is attempting to surf down a hill made of sand on a sunny day .
1358089136_976e3d2e30.jpg,A man is sliding down a huge sand dune on a sunny day .
1358089136_976e3d2e30.jpg,A man is surfing down a hill of sand .
1358089136_976e3d2e30.jpg,A young man in shorts and t-shirt is snowboarding under a bright blue sky .
1358892595_7a37c45788.jpg,A dog runs through the forest with something in its mouth .
1358892595_7a37c45788.jpg,A dog runs while holding an object in its mouth .
1358892595_7a37c45788.jpg,A yellow dog running through a grassy area carrying something small in its mouth .
1358892595_7a37c45788.jpg,A young puppy with a red collar running with a leaf in its mouth .
1358892595_7a37c45788.jpg,The dog is carrying a toy through the grass .
1359101233_16c2c150e3.jpg,a dog in a red jacket is running on the grass .
1359101233_16c2c150e3.jpg,A dog wearing a red saddle is running across a field with low grass and trees nearby .
1359101233_16c2c150e3.jpg,A dog with long hair and a red vest runs in the grass .
1359101233_16c2c150e3.jpg,A tan dog wearing a red shirt runs through the grass .
1359101233_16c2c150e3.jpg,The dog in the red vest runs in the field .
1361420539_e9599c60ae.jpg,A black dog is running in the grass .
1361420539_e9599c60ae.jpg,A black poodle is running through the grass .
